id,nb_shop,nb_food,nb_minor_transport,nb_entertainment,nb_supermarket,nb_transport,nb_parking,nb_public_service,checkinsCount_avg,checkinsCount_sum,nb_ArtsEntertainment,nb_CollegeUniversity,nb_Event,nb_Food_fsquare,nb_NightlifeSpot,nb_OutdoorsRecreation,nb_ProfessionalOther,nb_Residence,nb_ShopService,nb_TravelTransport,cluster_labels
9768,4,1,1,3,0,1,0,0,432.00595238095235,72577,11,1,0,12,5,0,0,15,50,22,Residential with services
9281,1,0,0,1,0,0,0,1,150.52380952380952,15805,0,1,0,13,0,0,0,5,27,7,Residential
9062,0,0,0,1,0,0,0,0,94.65714285714287,3313,2,0,0,11,2,0,0,1,8,1,Residential
9403,0,3,0,1,0,0,0,0,64.79746835443038,5119,6,3,0,5,2,0,0,8,23,1,Residential
9816,0,0,0,0,0,0,0,0,145.2962962962963,7846,2,4,0,10,1,0,0,14,7,6,Residential
9204,6,0,0,1,0,0,0,0,105.74146341463413,21677,38,13,0,9,3,0,0,8,50,29,Residential with services
9908,0,0,0,0,0,0,0,0,101.4,4563,0,1,0,10,1,0,0,7,13,5,Residential
10102,0,0,0,1,0,0,0,0,13,39,1,0,0,1,0,0,0,0,0,0,Residential
9000,7,5,0,3,0,0,0,0,1273.2417061611375,268654,9,26,0,23,22,0,0,14,24,30,Residential with services
10037,1,1,0,1,0,0,0,0,939.09375,180306,5,1,0,45,15,0,0,17,29,35,Residential with services
9291,0,0,0,0,0,0,0,0,224.94047619047618,18895,3,0,0,28,4,0,0,5,25,5,Residential
9560,8,9,1,3,1,0,1,1,3971.558823529412,1080264,50,1,1,50,30,0,0,11,28,50,Cultural & going out places
9064,9,1,1,3,0,0,0,0,345.6684782608696,63603,34,2,0,11,6,0,0,7,50,19,Residential with services
9110,5,4,3,0,1,0,0,0,588.2689075630253,70004,7,0,0,9,3,0,0,15,35,21,Shopping areas
10089,4,8,0,0,1,0,0,0,703.629213483146,62623,7,0,0,9,3,0,0,10,30,11,Shopping areas
10031,0,7,0,1,0,0,0,0,2349.962264150944,622740,50,3,0,43,22,0,0,17,19,50,Cultural & going out places
9662,3,2,0,2,0,0,0,0,613.3697478991596,145982,12,2,0,39,6,0,0,17,50,50,Residential with services
9044,0,0,0,0,0,0,0,0,87.06849315068493,6356,5,1,0,13,2,0,0,9,17,3,Residential
9491,0,0,0,2,0,0,0,0,70.10416666666667,3365,3,3,0,8,1,0,0,4,8,6,Residential
9829,0,0,0,1,0,0,0,0,176.01098901098905,16017,7,3,0,16,3,0,0,16,23,3,Residential
9083,5,11,0,1,0,0,1,1,1417.15770609319,395387,40,42,2,40,9,0,0,17,23,50,Cultural & going out places
9271,0,0,0,5,0,0,0,0,53.65714285714286,3756,4,3,0,9,2,0,0,11,12,4,Residential
10121,0,1,0,1,1,0,0,1,241.47916666666663,11591,0,0,0,6,1,0,0,11,6,4,Shopping areas
9225,1,0,0,0,0,0,0,1,126.63865546218487,15070,5,2,0,12,2,0,0,3,36,14,Residential
10139,2,2,0,1,0,0,0,0,489.30201342281885,72906,6,1,0,24,6,0,0,21,50,13,Residential with services
9686,0,0,0,0,0,0,0,0,206.67741935483872,25628,5,1,0,11,2,0,0,4,35,17,Residential
9588,1,2,0,0,0,0,0,0,1249.0747663551401,267302,27,2,0,25,24,0,0,15,50,34,Residential with services
9569,11,20,1,4,0,4,0,1,1403.1566951566952,492508,45,32,0,50,18,0,0,36,29,50,Cultural & going out places
9239,0,2,0,0,0,0,0,0,247.05797101449275,34094,8,24,0,9,5,0,0,15,15,16,Residential
9740,0,2,3,1,0,0,0,0,582.6,20391,0,0,0,2,0,0,0,5,11,2,Residential
9448,0,0,1,5,0,0,0,0,71.17241379310343,4128,3,2,0,15,4,0,0,8,4,7,Residential
9350,1,3,1,1,0,0,0,0,149.06521739130434,6857,5,1,0,2,1,0,0,12,2,5,Residential
9112,0,1,0,0,0,0,0,0,73.34042553191489,3447,0,0,0,3,2,0,0,7,8,5,Residential
9604,1,1,0,7,0,0,0,0,474.0790697674418,101927,15,5,0,33,19,0,0,8,17,50,Residential with services
9293,0,0,1,4,0,0,0,0,386.07228915662654,32044,9,14,0,6,6,0,0,18,5,4,Residential
8999,1,12,1,9,0,0,0,0,996.0431654676261,276900,21,5,1,44,35,0,0,25,50,50,Cultural & going out places
9323,0,0,0,1,0,0,0,0,90.69767441860463,3900,2,2,0,5,1,0,0,2,11,7,Residential
9264,0,0,0,0,0,0,0,0,460.1525423728813,27149,2,0,0,13,1,0,0,5,22,3,Residential
9148,0,0,0,0,0,0,0,0,410.1176470588235,27888,4,19,0,5,2,0,0,9,2,4,Residential
9846,0,1,0,1,0,0,2,0,392.36,49045,6,3,1,11,5,0,0,8,8,27,Residential
10079,7,9,1,1,0,0,1,0,717.7388535031848,112685,10,0,0,13,8,0,0,10,50,27,Residential with services
9764,1,0,0,1,0,0,0,0,116.15533980582524,11964,5,4,0,7,2,0,0,16,21,10,Residential
9671,1,0,0,0,0,0,0,0,54.17073170731707,2221,1,0,0,3,2,0,0,6,6,8,Residential
9008,2,3,0,3,0,0,0,0,389.48333333333335,46738,9,3,0,6,3,0,0,10,15,32,Residential
9119,2,1,0,2,0,0,0,0,1359.9819277108436,225757,19,6,0,20,7,0,0,11,22,22,Residential with services
9090,0,0,0,2,0,0,0,3,116.15079365079364,14635,4,40,0,7,0,0,0,2,19,18,Universities
9230,0,0,0,0,0,0,0,0,107.03030303030305,3532,3,2,0,7,1,0,0,3,4,4,Residential
9429,0,0,0,1,0,1,0,0,201.55932203389833,11892,2,0,0,8,3,0,0,6,20,4,Residential
9343,0,1,0,0,0,0,0,0,49.354838709677416,3060,1,0,0,18,2,0,0,8,18,2,Residential
9070,0,0,0,1,0,0,0,0,76.07407407407408,6162,1,2,0,18,4,0,0,10,24,5,Residential
9435,2,4,0,3,0,5,0,0,2412.051886792453,511355,24,3,1,29,14,0,0,20,15,48,Cultural & going out places
10025,0,2,0,11,0,0,0,0,1053.1757322175729,251709,18,2,0,18,7,0,0,31,50,38,Residential with services
9593,3,4,0,2,0,0,0,0,883.6461038961038,272163,50,31,2,26,39,0,0,19,50,50,Cultural & going out places
9817,0,0,0,0,0,0,0,0,44.555555555555564,2406,3,3,0,5,2,0,0,4,7,9,Residential
9667,1,0,0,0,0,0,0,0,172.5681818181818,7593,0,0,0,6,1,0,0,16,5,4,Residential
9240,0,0,0,1,0,0,0,0,35,700,1,0,0,0,1,0,0,1,5,6,Residential
9134,1,1,0,0,0,0,0,1,535.3900709219859,75490,9,0,0,9,14,0,0,22,27,25,Residential with services
9946,0,0,0,0,0,0,0,0,81.79310344827586,2372,0,2,0,4,0,0,0,3,10,4,Residential
10126,1,0,0,0,0,0,0,0,154.89655172413794,4492,1,0,0,0,1,0,0,6,8,3,Residential
9534,27,38,0,22,2,3,2,2,3453.098159509202,1125710,50,41,6,50,18,0,0,22,43,16,Activity center
9341,0,0,0,0,0,0,0,0,84.26530612244899,4129,1,4,0,8,1,0,0,13,9,3,Residential
9520,0,0,0,1,0,0,0,0,156.5,4382,0,1,0,1,2,0,0,9,4,3,Residential
9663,0,0,0,0,0,0,0,0,150.46875,9630,2,0,0,4,6,0,0,14,15,4,Residential
9654,0,0,0,0,0,0,0,0,246.17647058823533,12555,2,0,0,11,1,0,0,4,10,4,Residential
9149,0,0,0,1,0,0,0,1,224.17117117117118,24883,1,2,0,14,1,0,0,12,28,6,Residential
9425,2,2,0,2,0,0,0,0,327.25663716814165,36980,12,3,0,11,10,0,0,14,30,7,Residential
9599,20,5,0,2,0,0,0,0,2479.745989304813,927425,50,17,4,29,50,0,0,39,50,50,Cultural & going out places
9229,2,2,1,0,1,0,0,0,947.5,58745,3,0,0,10,2,0,0,8,15,4,Shopping areas
9137,0,0,0,4,0,0,0,0,94.6,2838,2,0,0,2,1,0,0,1,3,10,Residential
9236,2,2,0,3,1,0,0,0,127.58620689655173,3700,2,2,0,1,1,0,0,6,2,2,Shopping areas
9192,7,15,1,17,0,1,1,1,6683.856655290103,1958370,18,23,2,47,27,0,0,7,20,50,Activity center
9564,5,10,0,7,0,2,0,0,1921.413294797688,664809,50,15,1,35,49,0,0,21,50,50,Cultural & going out places
9050,0,0,0,0,0,0,1,0,1028.936936936937,114212,12,2,0,10,9,0,0,17,31,10,Residential
9369,0,1,0,2,0,0,0,0,522.5142857142856,54864,15,0,1,12,1,0,0,2,24,12,Residential
10098,2,1,2,0,1,0,0,0,111.46610169491524,13153,3,7,0,19,5,0,0,23,14,9,Shopping areas
9479,0,0,0,2,0,0,0,0,71.75757575757575,2368,0,0,1,4,1,0,0,8,5,2,Residential
9174,0,0,0,0,0,0,0,0,306.7931034482759,8897,1,0,0,1,0,0,0,10,8,1,Residential
9360,2,1,0,1,0,0,0,0,207.08620689655172,12011,2,22,0,8,0,0,0,8,7,1,Residential
9504,0,0,0,8,0,0,0,0,314.4492753623188,21697,3,1,0,11,0,0,0,9,5,20,Residential
10087,7,4,1,1,0,0,0,0,310.32142857142856,26067,6,0,0,17,1,0,0,8,21,13,Residential
9200,5,1,1,0,0,0,0,0,310.1379310344828,35976,6,2,0,11,2,0,0,16,26,13,Residential
9770,0,4,0,0,0,0,1,0,273.9259259259259,14792,3,1,0,7,2,0,0,8,4,5,Residential
9992,0,0,0,0,0,0,0,0,541,5410,0,0,0,1,0,0,0,2,1,1,Residential
10136,2,8,0,0,0,0,0,0,1555.5876288659797,301784,18,2,0,26,40,0,0,28,17,20,Residential with services
9146,2,1,0,1,0,0,0,6,847.483870967742,183904,4,50,0,17,5,0,0,27,25,50,Universities
9478,0,0,0,2,0,0,0,1,71.275,2851,1,0,0,4,0,0,0,7,5,3,Residential
9536,8,10,0,3,0,1,2,1,1106.621359223301,341946,28,50,1,39,30,0,0,19,24,45,Cultural & going out places
9433,0,0,0,0,0,0,0,0,14.25,114,1,0,0,1,0,0,0,1,2,3,Residential
9656,0,0,0,0,0,0,0,0,167.4,3348,0,0,0,0,0,0,0,5,4,3,Residential
9592,1,1,0,4,0,1,0,0,480.6363636363636,26435,8,1,0,5,2,0,0,10,7,3,Residential
9348,3,1,0,1,0,3,0,1,304.6836734693877,59718,14,7,0,41,5,0,0,5,50,17,Residential with services
10027,0,3,0,13,0,4,4,0,1300.6923076923074,473452,50,16,0,35,50,0,0,19,50,50,Cultural & going out places
8984,2,0,0,0,0,0,0,0,78.4090909090909,1725,3,0,0,0,2,0,0,4,1,1,Residential
9005,3,12,0,4,0,0,2,0,1034.608510638298,243133,11,11,0,23,17,0,0,22,50,39,Residential with services
8983,4,1,0,2,0,0,0,0,191.93939393939397,6334,2,0,0,6,1,0,0,4,1,3,Residential
9249,0,0,1,0,0,0,0,0,387.703125,24813,0,0,0,10,6,0,0,9,21,7,Residential
10056,0,1,0,0,0,0,0,0,58.27272727272727,1282,0,0,0,5,1,0,0,4,5,0,Residential
9115,3,5,1,2,0,0,1,0,782.9837133550486,240376,50,4,1,19,35,0,0,29,50,50,Cultural & going out places
9021,4,6,0,1,0,0,0,1,727.5929648241206,144791,11,5,0,40,3,0,0,8,50,19,Residential with services
9505,4,11,0,1,0,1,1,0,1064.7472924187725,294935,29,33,0,24,26,0,0,19,50,50,Cultural & going out places
9182,0,0,0,0,0,0,0,0,86.08333333333331,1033,1,0,0,4,0,0,0,2,0,0,Residential
9720,5,3,3,5,0,1,0,0,2324.3414634146343,762384,30,35,2,50,17,0,0,16,50,50,Cultural & going out places
9741,0,1,0,0,0,0,0,0,180.41304347826087,8299,3,0,0,1,1,0,0,5,10,3,Residential
9553,4,10,0,3,0,1,0,0,553.7384615384616,107979,12,3,0,26,12,0,0,15,37,35,Residential with services
10152,2,6,0,3,1,0,0,1,1702.889328063241,430831,29,9,1,15,24,0,0,11,50,50,Cultural & going out places
9159,0,0,0,4,0,0,0,0,136.68421052631578,5194,0,1,0,3,2,0,0,8,5,7,Residential
9715,0,0,0,0,0,0,0,0,93.86111111111113,3379,1,0,0,1,2,0,0,10,7,4,Residential
9349,0,2,0,4,0,0,0,0,83.08888888888889,3739,5,1,0,4,1,0,0,11,5,1,Residential
9345,0,0,0,1,0,0,0,0,95.41095890410959,6965,1,0,0,8,2,0,0,8,14,7,Residential
9664,1,1,0,0,0,0,0,0,136.6969696969697,9022,2,1,0,4,3,0,0,13,11,3,Residential
10075,2,0,1,0,0,0,0,1,313.3931034482758,45442,22,6,0,15,3,0,0,14,14,11,Residential
9733,0,1,0,2,0,0,0,0,360.6272727272727,39669,6,2,0,11,2,0,0,8,22,15,Residential
9787,0,0,0,2,0,0,0,0,78.8,2364,2,0,0,7,3,0,0,0,7,0,Residential
9573,0,0,0,0,0,0,0,0,92.46153846153848,1202,0,1,0,4,0,0,0,3,0,2,Residential
9283,0,0,0,0,0,0,0,1,531.373831775701,56857,2,50,0,9,6,0,0,11,6,3,Residential
9357,0,0,0,0,0,0,0,0,65.38461538461539,1700,0,1,0,5,0,0,0,2,11,1,Residential
9549,2,7,0,1,0,0,0,1,1468.7686567164178,393630,41,9,0,46,20,0,0,15,14,50,Residential with services
10026,3,1,0,4,0,1,0,0,1310.2218045112782,348519,33,4,2,18,41,0,0,16,50,50,Cultural & going out places
9542,0,0,0,0,0,0,0,0,344.1136363636364,15141,1,0,0,2,1,0,0,6,5,12,Residential
9190,0,0,0,0,0,0,0,1,252.95108695652172,46543,13,0,0,29,4,0,0,11,47,24,Residential with services
9344,5,5,0,0,0,0,0,0,234.122641509434,24817,3,2,0,21,1,0,0,8,36,11,Residential
9219,0,0,0,0,0,0,0,1,186.65671641791042,12506,1,27,0,4,0,0,0,15,6,1,Residential
10147,1,1,0,2,1,0,0,0,973.2857142857144,156699,2,0,0,27,10,0,0,20,34,36,Shopping areas
10036,0,1,0,2,0,0,0,0,382.2098214285714,85615,7,11,0,28,14,0,0,30,34,44,Residential with services
9097,0,2,0,0,0,0,0,0,204.72222222222226,11055,0,0,0,8,3,0,0,13,4,4,Residential
9574,1,1,1,0,0,1,0,0,137.69767441860466,5921,2,0,0,13,0,0,0,7,9,4,Residential
9631,0,1,0,0,0,0,0,0,98.16216216216215,3632,0,1,0,1,1,0,0,10,3,8,Residential
9325,2,0,0,1,0,0,0,0,52.030769230769224,3382,0,3,0,15,4,0,0,13,16,6,Residential
9523,0,1,0,3,0,0,1,0,593.1728971962617,126939,25,50,0,20,9,0,0,9,14,22,Residential with services
9476,0,2,0,0,0,0,0,1,227.98039215686276,23254,2,1,0,18,7,0,0,10,31,8,Residential
9409,0,0,0,2,0,0,0,0,204.15384615384616,7962,1,0,0,3,0,0,0,6,12,4,Residential
9915,0,0,0,6,0,0,1,1,229.21153846153842,23838,4,0,0,25,2,0,0,8,16,10,Residential
9074,0,0,0,0,0,0,0,0,410.48076923076917,64035,12,2,0,22,21,0,0,30,20,11,Residential with services
9584,0,2,0,6,0,0,0,0,335.2117647058824,85479,35,3,1,27,9,0,0,23,44,42,Residential with services
10046,0,0,0,0,0,0,0,0,106.33333333333331,1914,0,0,0,1,1,0,0,6,2,3,Residential
9054,0,0,0,0,1,0,0,0,102.17647058823529,1737,1,0,0,1,0,0,0,3,4,2,Shopping areas
8995,0,0,0,1,0,0,0,0,128.17021276595744,6024,2,2,0,4,3,0,0,8,7,7,Residential
10111,1,0,0,2,0,0,1,0,83.51515151515152,5512,4,0,0,4,0,0,0,11,15,3,Residential
9442,0,0,0,0,0,0,0,0,121.6875,3894,1,1,0,2,0,0,0,6,2,4,Residential
9655,0,0,0,0,0,0,0,0,55.032258064516135,1706,0,0,0,0,0,0,0,6,4,2,Residential
9287,0,0,0,0,0,0,0,1,54,1080,0,1,0,5,0,0,0,2,6,3,Residential
9833,2,0,0,27,0,0,0,1,128.59848484848484,16975,6,2,0,13,2,0,0,3,35,28,Residential with services
9903,3,4,0,4,0,0,0,0,240,12480,3,1,0,13,3,0,0,5,15,2,Residential
9902,4,1,0,0,0,0,0,0,82.09433962264151,4351,0,0,0,13,2,0,0,10,12,5,Residential
10084,0,0,0,4,0,0,0,0,125.01612903225808,15502,4,0,0,30,13,0,0,7,35,8,Residential with services
9406,0,0,0,0,0,0,0,0,53.89130434782609,2479,0,0,0,11,1,0,0,9,11,4,Residential
9509,19,8,1,10,0,0,1,0,2011.5945945945944,744290,50,15,0,50,43,0,0,12,50,50,Cultural & going out places
10071,0,7,2,1,0,0,0,0,280.5509259259259,60599,15,0,0,48,19,0,0,8,50,23,Residential with services
10093,2,7,1,0,0,0,0,0,332.23529411764713,22592,3,1,0,16,3,0,0,5,16,8,Residential
9488,5,1,0,5,1,0,0,0,510.0182926829268,83643,5,5,0,24,15,0,0,7,15,38,Shopping areas
10001,0,0,0,7,0,0,0,0,270.1481481481481,43764,2,31,0,18,1,0,0,27,9,7,Residential
9166,0,0,0,3,0,1,0,0,107.29411764705885,3648,4,1,0,3,1,0,0,7,6,2,Residential
10178,1,9,0,1,0,0,0,0,647.4451612903226,100354,9,4,0,22,11,0,0,17,37,20,Residential with services
9524,10,8,0,0,0,0,1,3,974.8828828828827,216424,4,10,0,31,14,0,0,13,44,50,Universities
9754,0,0,0,0,0,0,0,0,184.6,2769,0,0,0,0,0,0,0,0,2,1,Residential
9162,0,0,0,1,0,0,0,1,57.24137931034482,1660,1,0,0,2,1,0,0,6,6,1,Residential
9221,0,0,0,0,0,0,0,0,47.02173913043478,2163,4,2,0,4,1,0,0,4,9,4,Residential
9329,0,0,0,1,0,3,0,0,343.17910447761193,22993,3,1,0,12,1,0,0,5,23,11,Residential
9912,0,0,0,0,0,0,0,0,75.81818181818181,2502,1,3,0,8,0,0,0,4,6,2,Residential
9718,0,0,0,4,0,0,0,0,642.8947368421052,48860,4,0,0,5,4,0,0,8,5,15,Residential
9324,0,0,0,0,0,0,0,0,36.115384615384606,939,4,0,0,2,1,0,0,4,2,4,Residential
10020,0,0,0,2,0,0,0,0,94.65,1893,0,1,0,2,0,0,0,1,2,5,Residential
10081,1,0,0,2,0,1,0,0,146,16498,2,1,0,38,0,0,0,5,35,7,Residential
9330,0,0,0,1,0,0,0,0,67.03636363636363,3687,3,2,0,7,3,0,0,1,11,4,Residential
9124,3,2,0,0,0,0,0,0,135.6875,17368,5,4,0,9,4,0,0,12,40,13,Residential
9313,0,0,0,0,0,0,0,0,84.3913043478261,1941,1,0,0,6,0,0,0,3,7,1,Residential
9420,1,0,0,1,0,0,0,0,227.25316455696202,17953,3,0,0,16,6,0,0,17,16,7,Residential
9492,0,0,0,3,1,0,0,1,130.47692307692307,8481,6,0,0,6,0,0,0,14,19,6,Shopping areas
9556,0,1,0,0,0,0,0,0,1133.7237569060776,205204,3,2,0,35,16,0,0,15,23,25,Residential with services
9582,0,0,0,1,0,0,0,0,65.17948717948718,2542,3,0,0,4,0,0,0,8,9,2,Residential
9910,1,1,0,1,0,0,0,0,137.12820512820514,5348,6,0,0,4,3,0,0,9,4,6,Residential
10124,0,0,0,4,0,0,4,0,517.64,12941,1,4,0,5,1,0,0,2,4,0,Residential
9363,7,2,0,1,0,1,0,0,489.80808080808083,48491,1,0,0,17,0,0,0,6,44,9,Residential
9985,1,3,0,0,0,0,0,0,52.90909090909091,1164,1,1,0,1,1,0,0,8,2,3,Residential
9613,1,17,0,0,1,0,0,2,2220.126245847176,668258,26,34,2,50,19,0,0,34,13,50,Universities
9379,5,4,0,0,0,0,0,0,123.20408163265307,6037,2,0,0,2,7,0,0,10,7,6,Residential
9543,0,0,0,3,0,0,0,0,127.6271186440678,15060,14,3,0,7,9,0,0,18,28,10,Residential
9690,0,0,0,0,0,0,0,0,100.49056603773585,5326,1,1,0,2,3,0,0,18,3,7,Residential
10174,0,0,0,1,0,0,0,0,67.25,2152,0,1,0,6,0,0,0,8,4,4,Residential
9706,0,1,0,0,0,0,0,0,111.4,7241,0,0,0,12,4,0,0,20,9,6,Residential
9156,0,0,0,0,0,0,0,0,48.23333333333333,1447,1,0,0,2,2,0,0,3,7,4,Residential
9029,0,0,0,0,1,0,0,0,86.58333333333331,7273,1,3,0,16,1,0,0,7,16,21,Shopping areas
9411,1,0,0,0,0,0,0,0,255.65740740740745,27611,1,2,0,26,2,0,0,10,24,18,Residential
9010,4,5,0,2,0,0,0,1,459.7,59761,5,0,0,26,14,0,0,23,20,6,Residential with services
9756,0,0,0,0,0,0,0,0,394.4117647058823,6705,3,0,0,1,0,0,0,3,0,3,Residential
9277,0,0,0,1,0,0,1,0,98.64583333333331,9470,3,0,0,33,5,0,0,5,21,5,Residential
9786,0,0,0,0,0,0,0,0,43.67307692307693,2271,2,0,0,7,0,0,0,7,12,6,Residential
9799,0,1,0,0,1,0,0,0,40.25,644,2,0,0,0,0,0,0,4,2,2,Shopping areas
9681,1,0,0,0,1,0,0,0,87.88235294117645,4482,1,1,0,1,4,0,0,11,5,5,Shopping areas
9238,1,2,1,0,0,0,0,0,111.48717948717949,4348,1,3,0,6,3,0,0,5,7,4,Residential
9226,1,0,1,0,0,0,0,0,775.65,62052,6,15,0,6,5,0,0,12,7,6,Residential
9544,0,0,0,1,0,0,1,0,212.72222222222226,11487,3,0,1,1,0,0,0,6,3,21,Residential
9368,0,1,0,0,0,0,0,0,84.8125,10856,3,1,0,8,10,0,0,32,27,19,Residential with services
9919,0,0,0,0,0,0,0,0,23.2,232,0,0,0,1,0,0,0,2,2,2,Residential
9805,0,0,0,0,0,0,0,0,114.47368421052632,2175,0,0,0,1,1,0,0,7,4,2,Residential
9669,0,1,0,0,0,0,0,0,70.36486486486487,5207,3,0,0,5,4,0,0,19,20,7,Residential
9691,0,0,0,3,0,0,0,0,172.70588235294116,8808,2,0,0,4,2,0,0,10,6,9,Residential
9434,0,1,0,0,0,0,0,1,166.83544303797467,26360,3,14,0,15,11,0,0,22,18,14,Residential
9186,0,0,0,0,0,1,0,0,284.35849056603774,15071,0,0,0,15,1,0,0,9,12,7,Residential
9725,0,0,0,0,0,0,0,0,69.8888888888889,3774,1,0,0,3,3,0,0,15,10,4,Residential
9399,2,3,0,0,0,0,0,0,304.77272727272725,20115,7,1,0,9,8,0,0,12,14,5,Residential
9279,0,0,1,5,0,0,0,0,264.6935483870968,49233,8,4,1,41,7,0,0,12,50,18,Residential with services
9661,0,1,0,0,0,0,0,0,807.7511111111112,181744,19,8,0,22,11,0,0,30,50,50,Residential with services
9870,0,0,0,1,0,0,0,0,156.28571428571428,5470,1,0,0,8,1,0,0,5,8,5,Residential
9568,0,0,0,0,0,0,0,0,37.29032258064515,1156,2,0,0,0,1,0,0,13,1,6,Residential
9797,0,0,0,0,0,0,0,0,142.45,2849,0,0,0,0,0,0,0,5,3,2,Residential
9905,8,2,0,3,0,0,0,0,177.26153846153846,11522,9,0,0,9,3,0,0,10,9,0,Residential
9372,2,6,0,0,0,0,0,0,367.5869565217391,16909,3,1,0,8,3,0,0,10,6,5,Residential
9597,2,2,0,2,1,0,0,0,337.42489270386267,78620,15,15,0,35,6,0,0,10,50,36,Shopping areas
9080,2,3,0,2,0,0,0,0,616.1324503311257,93036,6,1,0,26,11,0,0,15,50,16,Residential with services
9220,1,0,1,0,0,0,0,0,58,5568,2,1,0,3,0,0,0,12,16,9,Residential
9825,0,0,0,1,0,0,0,0,162.23880597014926,10870,12,1,0,13,3,0,0,9,10,5,Residential
9055,0,4,0,1,0,0,2,0,1262.0123456790122,204446,13,4,0,9,11,0,0,17,35,44,Residential with services
9109,8,8,2,0,1,0,0,0,503.5652173913044,69492,2,2,0,27,4,0,0,16,39,19,Shopping areas
9143,26,14,1,1,0,5,0,0,4074.8305647840525,1226524,7,45,3,50,21,0,0,14,50,18,Activity center
9989,0,0,0,0,0,0,0,0,223.2131147540984,13616,2,1,0,17,0,0,0,2,10,11,Residential
9541,0,4,1,17,0,2,0,0,2308.3670411985017,616334,36,25,5,29,20,0,0,4,50,50,Cultural & going out places
9606,4,1,0,0,0,0,0,0,275.07738095238096,46213,15,0,0,13,8,0,0,14,25,43,Residential with services
9984,0,1,0,0,0,0,0,0,25.190476190476193,529,2,0,0,1,1,0,0,5,2,3,Residential
9550,0,0,0,1,0,0,1,0,229.56551724137933,33287,4,0,1,15,8,0,0,8,19,38,Residential
9753,0,0,0,0,0,0,0,0,426.47058823529403,21750,5,2,0,3,1,0,0,7,14,2,Residential
9027,0,2,0,10,0,0,1,3,367.67169811320747,97433,9,34,2,36,14,0,0,27,24,50,Universities
9465,13,8,0,0,0,0,1,0,294.78688524590166,17982,1,0,0,15,1,0,0,9,16,10,Residential
10097,5,5,0,1,0,1,0,0,313.56363636363636,34492,4,2,0,20,8,0,0,11,30,10,Residential with services
9059,0,0,0,0,0,0,0,0,50.5,2323,5,0,0,3,3,0,0,13,1,6,Residential
9837,0,1,0,0,0,0,0,0,87.42857142857143,4284,2,1,0,9,0,0,0,11,13,2,Residential
10032,0,2,0,0,0,0,0,0,375.67132867132864,53721,25,0,0,44,13,0,0,3,31,7,Residential with services
9680,0,2,0,0,0,0,0,0,135.73611111111111,9773,3,4,0,6,3,0,0,9,7,12,Residential
9167,0,0,0,0,0,0,0,0,91.07407407407408,2459,1,0,0,0,1,0,0,3,5,1,Residential
9641,0,0,0,2,0,0,0,0,236.97413793103448,27489,2,3,0,14,5,0,0,10,13,18,Residential
9793,3,1,2,0,0,0,0,1,66.47826086956522,4587,5,2,0,4,1,0,0,13,3,12,Residential
9428,9,3,0,0,0,0,1,0,190.70512820512818,14875,12,2,1,5,1,0,0,6,18,8,Residential
9994,2,0,0,0,0,0,0,0,39.458333333333336,947,1,0,0,3,1,0,0,12,3,1,Residential
9380,0,0,0,3,0,0,0,0,147.75555555555556,13298,1,1,0,28,1,0,0,14,11,7,Residential
9645,0,2,0,2,0,0,0,0,129,9675,7,0,0,7,3,0,0,7,12,12,Residential
9120,0,1,0,2,0,0,0,0,106.86206896551724,6198,4,0,0,10,3,0,0,6,16,3,Residential
9767,4,1,2,2,0,0,0,0,765.1529411764707,65038,5,1,0,6,1,0,0,12,13,7,Residential
9776,0,0,0,0,0,0,0,0,229.9333333333333,3449,1,0,0,3,1,0,0,2,0,2,Residential
9968,0,0,0,0,0,0,0,0,102.01923076923076,5305,2,0,0,5,3,0,0,6,14,4,Residential
9943,0,0,0,2,0,0,1,0,92.3913043478261,2125,0,0,0,3,0,0,0,5,6,3,Residential
9682,0,2,0,0,0,0,0,0,163.72307692307692,10642,5,0,0,3,9,0,0,11,9,3,Residential
9965,0,0,0,2,0,0,0,0,183.33333333333331,4950,1,0,0,0,1,0,0,5,4,4,Residential
9755,0,0,0,0,0,0,0,0,66.99,6699,8,2,0,8,1,0,0,5,33,4,Residential
8987,2,8,0,0,0,0,1,0,989.3937823834196,190953,29,2,0,30,25,0,0,17,17,22,Residential with services
9627,0,0,0,4,0,0,0,0,326.87777777777785,29419,1,0,0,2,3,0,0,12,5,37,Residential
9375,0,0,0,3,0,0,0,0,96.68421052631581,14696,7,3,0,25,7,0,0,16,36,12,Residential with services
9548,5,3,0,0,0,0,0,0,300.546218487395,35765,20,1,0,15,13,0,0,19,25,7,Residential with services
9132,1,6,0,1,0,0,0,0,1416.9316239316242,165781,11,1,0,9,8,0,0,14,9,24,Residential
10116,0,1,0,1,0,0,0,0,151.69196428571428,33979,50,2,0,26,7,0,0,15,50,19,Residential with services
9955,0,1,1,3,0,0,0,0,294.73493975903614,24463,0,2,0,24,1,0,0,20,13,5,Residential
10090,4,4,0,1,1,1,0,0,556.89,55689,10,0,0,19,2,0,0,10,15,18,Shopping areas
9436,1,5,0,0,1,0,0,0,1035.3579234972678,378941,50,43,6,24,27,0,0,50,38,50,Cultural & going out places
9202,0,0,0,0,0,0,0,0,45.470588235294116,773,3,0,0,1,1,0,0,5,0,2,Residential
9758,0,1,0,0,0,0,0,0,102.17741935483869,6335,0,1,0,1,4,0,0,20,9,4,Residential
